,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.528632424728316,-1.2200746745923128,11.914271490422317,0.811050440875766,-4.950363169969232,0.12691039600230977,-4.644784756005143,10.61482051183216,-7.151209220009082,-15.668781098808491,7.780733880070121,4.029964297460393,3.326311838340241,-0.14035446282823663,20.0
1,9.528438104154496,-1.8687011922805503,18.30288812427968,1.449928798114216,-6.892843493195862,1.5473998427495694,-6.613200821034689,18.23804957264361,-10.42283760162768,-24.866609042154312,12.67443849156477,6.482917778231968,5.782387221496538,0.7395244543435392,30.0
2,0.990546831856124,0.08607398882249837,1.2420624214909028,0.3223516326322831,-0.27245697267467056,0.2963246191572987,-0.1346563895997469,1.660327565386087,-0.3837350401281726,-1.7523295405001054,0.9110890041559973,0.7191054682766569,0.4622005190574492,0.14198509798741454,2.0
3,5.150127589437412,-1.5285995773234724,10.13862335908911,0.8768868531754758,-4.0759124261668465,0.09052856560614082,-3.7652406872368207,9.113383412592302,-6.270510029381558,-13.46564948203586,6.555881329197519,3.4000586891917313,2.6973241445214686,-0.12509149588493954,17.0
4,7.183651280002582,-2.5789869888138472,16.21946055148698,1.1882701251217243,-7.286206609738415,-1.3251689569274854,-6.590219289021221,12.498621625947925,-10.716091017291003,-20.740878006303728,9.700258998836544,5.087578090971321,3.5606461528940727,-1.2359619699380062,28.0
5,6.390798060902237,-1.435019546229373,11.015637522897862,1.1882482707060393,-3.880157564079904,1.0814535218620018,-3.596902839223845,11.385582581981947,-6.219404924314363,-15.161592309737953,7.625722856757901,4.061450247899117,3.4254607978531117,0.5285578720048025,18.0
6,7.324253801711688,-1.552795508812551,12.966336767316381,1.2014296690264867,-4.5722182430915295,1.532009328171624,-4.402583293924245,13.599718692538671,-7.274076882600309,-17.93182251090716,9.179947246428279,4.688614653710069,4.249896450121078,0.8336756981628429,21.0
7,1.0299228548048267,-1.5022041461054239,5.507998868331427,-0.2550093666741235,-3.269559364363963,-1.5304338908654471,-3.237212317983754,2.3750950653611747,-4.585959008190365,-6.453251900607844,2.8753400285130644,0.825279855979119,0.6690067439577642,-0.9901942160703037,10.0
8,6.592190686439248,-2.2550334251690933,13.658309102069921,1.0034199893300193,-5.706380228074063,-0.17513003945647077,-5.353660949014649,11.742561112214988,-8.766782334164324,-18.00377273321777,8.707755255606958,4.333850225003787,3.496962552201814,-0.34381024733524906,23.0
9,3.3534261452321785,-0.9588333686550529,5.036268150902388,0.6448055697375066,-1.5452189832382899,0.8184616386647671,-1.474534827830532,5.6715846212557715,-2.856960015313534,-7.18452518388865,3.642415493267642,1.8526405518127256,1.6709773640776517,0.4884709929725947,8.0
