0.927395259,0.463417611,0.267558158,0.091260449,0.82261976,0.03957872,0.084265459,0.497086353,0.382715339,0.856994221,0.539158806,0.769946727,0.334898132,1
0.892366361,0.878919872,0.267446269,0.074952262,0.418872075,0.528440086,0.481619083,0.720568725,0.118882236,0.755809897,0.831124609,0.059897492,0.390683821,0
0.022383792,0.754789639,0.419179401,0.193551092,0.554526723,0.64854116,0.040093508,0.669206749,0.417241652,0.977844092,0.925815972,0.327116548,0.540968741,0
0.277172359,0.74838447,0.467340659,0.985267895,0.448170549,0.583107892,0.102124963,0.965207449,0.786967584,0.426822268,0.638978797,0.811333527,0.665161522,0
0.684494971,0.906383942,0.345157252,0.39653287,0.667657342,0.094910226,0.886500194,0.064764545,0.222931944,0.027773254,0.518885611,0.440416062,0.267284153,1
0.654034292,0.343658244,0.676535515,0.875835726,0.174159532,0.924055941,0.527246778,0.952047299,0.13452736,0.366071384,0.370601743,0.341818834,0.405373431,0
0.679679184,0.092404991,0.549060903,0.775962373,0.375001083,0.834366183,0.54213188,0.474393038,0.338403396,0.614712579,0.7187802,0.345955234,0.46856923,0
0.441123796,0.369197961,0.10225426,0.340290182,0.573348378,0.393053691,0.507644781,0.40506708,0.231272012,0.210041174,0.120961412,0.453634503,0.141305401,1
0.984028989,0.096058529,0.975810302,0.751875851,0.74000374,0.005343249,0.761568703,0.080489804,0.343641218,0.520861039,0.781213786,0.066670925,0.443417574,0
0.571828196,0.65594211,0.604451789,0.003202761,0.157081643,0.865393022,0.588568948,0.996362398,0.199775677,0.54062139,0.120455939,0.740295354,0.202042156,1
0.513991856,0.791109731,0.799368597,0.65999506,0.929402995,0.017787955,0.099884603,0.209487311,0.326380393,0.128866385,0.31490276,0.608367494,0.536588274,0
0.11726935,0.256683269,0.032846093,0.388530005,0.503165266,0.343313452,0.479369664,0.676260021,0.895060044,0.86136156,0.267288577,0.025824006,0.082491643,1
0.848093276,0.822745026,0.215134266,0.992559854,0.779857218,0.127282592,0.555113208,0.055482775,0.592352376,0.242405895,0.320376244,0.442805453,0.534372382,0
0.06619151,0.254692676,0.88954529,0.710480316,0.814331484,0.102290252,0.424526453,0.116412489,0.318286229,0.499464245,0.577972617,0.656481538,0.458191949,0
0.686829592,0.407795138,0.449655715,0.877927872,0.402043555,0.69196966,0.394601709,0.690274246,0.696343252,0.606425774,0.440395396,0.889766374,0.799165275,0
0.468775614,0.798917839,0.882406218,0.546805044,0.822494379,0.212170425,0.081383312,0.32752472,0.269154635,0.270862094,0.884241723,0.873159108,0.758391656,0
0.383476025,0.204018829,0.082434565,0.943019526,0.547485738,0.353713792,0.154858165,0.86883776,0.790810472,0.834155101,0.913658402,0.782862437,0.328931836,1
0.931824447,0.781159846,0.192515138,0.291356299,0.704447819,0.59563852,0.168111672,0.181535925,0.828024804,0.699327591,0.117357162,0.489082584,0.614951689,0
0.361252808,0.913927922,0.585418001,0.609745254,0.894543137,0.203048043,0.079240258,0.140586847,0.829275939,0.59206798,0.169131396,0.680866939,0.682444977,0
0.861297611,0.535105722,0.465406553,0.721816144,0.278778928,0.402137111,0.713760452,1,0.574018803,0.985144602,0.20585431,0.423744974,0.739891609,0
0.724959365,0.50034086,0.04387979,0.025490435,0.557516879,0.380458871,0.383042617,0.585991183,0.395436135,0.538566662,0.094309326,0.02491577,0.211116119,1
0.42552444,0.154609333,0.843410372,0.743494143,0.651427791,0.248871893,0.158334433,0.68436116,0.378863762,0.073719768,0.121958256,0.427788841,0.274132603,1
0.576367791,0.583521776,0.578207765,0.060462025,0.521605101,0.673847719,0.613852718,0.159957505,0.316371692,0.080862127,0.52517866,0.476391812,0.233983018,1
0.711277193,0.761520073,0.117269717,0.778100748,0.458230999,0.414733771,0.366641406,0.841248317,0.933401491,0.926026791,0.815097406,0.049983408,0.653329558,0
0.599478153,0.213999979,0.121619852,0.490916921,0.432770372,0.429348184,0.377775166,0.885514953,0.124399127,0.377189442,0.293211165,0.211789447,0.156434831,1
0.568201202,0.062623829,0.084676161,0.871549744,0.580116144,0.624741517,0.416753744,0.245496851,0.861440597,0.095326963,0.308710404,0.696119551,0.489002682,0
0.023507407,0.623792113,0.60697576,0.029915225,0.299403131,0.541512013,0.874932037,0.642347281,0.443828573,0.01022574,0.180936945,0.628188618,0.095760291,1
0.137401213,0.6864245,0.649944586,0.491519864,0.483739995,0.541108662,0.78723915,0.223417421,0.081600667,0.114658484,0.128102908,0.829805845,0.319035479,1
0.898946561,0.060026407,0.523663421,0.938393906,0.418867533,0.557936512,0.230245804,0.942741951,0.214308907,0.768475004,0.249500338,0.178020996,0.173443522,1
0.418786872,0.174586772,0.323330262,0.136179651,0.308774889,0.306288869,0.745176566,0.981980547,0.687386963,0.365948687,0.773903786,0.623975055,0.566449105,0
0.308623099,0.046593689,0.29676672,0.761748874,0.596010754,0.335930102,0.400564647,0.507125258,0.378008849,0.359992951,0.295703566,0.63704667,0.234573769,1
0.450699207,0.837317477,0.236756345,0.394637227,0.590542184,0.564005524,0.560890172,0.133301037,0.013855765,0.989221105,0.781079892,0.253054693,0.49578258,0
0.993993532,0.411190834,0.665595958,0.458394441,0.599631282,0.691565813,0.338542682,0.203215929,0.953979376,0.777868764,0.650460401,0.617165347,0.820465184,0
0.336713105,0.777017408,0.820026219,0.196781875,0.411349602,0.94016288,0.280143219,0.530793532,0.237493129,0.03218733,0.644449416,0.008974076,0.287297215,1
0.985289952,0.703342681,0.124433343,0.126663278,0.172014038,0.882571287,0.993108668,0.533031206,0.951875264,0.640660704,0.777239047,0.031160166,0.496680733,0
0.707021907,0.348977526,0.880603465,0.633507221,0.27104539,0.231488151,0.968732688,0.936828495,0.38751206,0.007259903,0.556159422,0.276091923,0.500354,0
0.964893579,0.474957906,0.029831109,0.73034995,0.535777214,0.211611238,0.619932062,0.577654824,0.320491952,0.768821806,0.278990073,0.618470908,0.51648711,0
0.208471064,0.261440218,0.466289831,0.146287193,0.228647592,0.726681443,0.768062812,0.758625846,0.280483478,0.578385169,0.225207988,0.882551881,0.255670466,1
0.104138599,0.978813897,0.2154342,0.704804756,0.526649996,0.098677356,0.39032536,0.945727642,0.789466826,0.637047062,0.285942508,0.227856366,0.210342863,1
0.814646334,0.877532839,0.114978661,0.749641391,0.558695919,0.230026254,0.93342699,0.182273976,0.802814838,0.097453341,0.979226352,0.6350348,0.520432585,0
0.459255401,0.594286202,0.874852369,0.920447209,0.321744558,0.273441243,0.790514371,0.933789721,0.182582783,0.101875111,0.671585383,0.89830385,0.683013725,0
0.373068262,0.867288389,0.04093741,0.83828296,0.452357971,0.231615355,0.944296817,0.462350623,0.766381556,0.423873714,0.513288193,0.742563799,0.499868697,0
0.382186433,0.579202157,0.120860622,0.110157101,0.277475576,0.568278137,0.65632824,0.894756425,0.772270909,0.691222458,0.330614155,0.596706855,0.468484501,0
0.35435787,0.230002401,0.8198203,0.449110125,0.553953186,0.824700479,0.022584829,0.51195134,0.770682278,0.825201956,0.855855376,0.19561725,0.610990517,0
0.920081507,0.516597597,0.342790199,0.491816859,0.254476438,0.96688414,0.297017349,0.91872664,0.605842693,0.039921084,0.02311511,0.126244585,0.299322387,1
0.831489562,0.552518811,0.154296619,0.533535327,0.410114867,0.891054945,0.433506529,0.429798072,0.77113604,0.333908443,0.177497975,0.084550555,0.444106314,0
0.405542837,0.469418768,0.69764325,0.34742715,0.630660179,0.298915644,0.521856423,0.327411835,0.789182932,0.607458353,0.7484059,0.477348855,0.812449797,0
0.754216214,0.084106515,0.75209088,0.660954285,0.481072668,0.456429459,0.115445079,0.988177668,0.525375655,0.135511196,0.503616572,0.707167523,0.640703978,0
0.981566314,0.001054629,0.851395957,0.501043627,0.41655983,0.594901597,0.347195391,0.794985102,0.928343845,0.579575926,0.254362229,0.349918283,0.436348741,0
0,0.067445721,0.647257698,0.423857952,0.643006654,0.167522605,0.117082338,0.830277112,0.083423477,0.183542846,0.276634319,0.63964085,0.258852702,1
0.641132734,0.8477877,0.654162275,0.780923273,0.536291297,0.389117004,0.831649662,0.186542785,0.520192,0.563523835,0.96952294,0.71226023,0.89717255,0
0.925462164,0.057985676,0.298851083,0.872937107,0.423603903,0.673721459,0.870807488,0.172419475,0.885841674,0.135018437,0.688686553,0.690138725,0.616790391,0
0.489638298,0.681161794,0.989950088,0.061292876,0.630077737,0.291795638,0.613389623,0.244493446,0.674728551,0.666707514,0.798141898,0.452355465,0.616815602,0
0.657727818,0.276468545,0.360233971,0.764132567,0.419673716,0.769482885,0.874503497,0.083658539,0.745619444,0.825147798,0.346857009,0.200252788,0.580111753,0
0.44533347,0.835358705,0.179029714,0.895065034,0.61403875,0.069901951,0.67696437,0.447115493,0.505196439,0.364839871,0.558849395,0.978474333,0.614839524,0
0.997614862,0.575673092,0.193289186,0.271801409,0.507979756,0.302489753,0.690086695,0.492902076,0.397151657,0.973225435,0.355147361,0.89895255,0.573837239,0
0.2544027,0.104373737,0.856178041,0.293528534,0.546035146,0.279330657,0.842922324,0.258363099,0.27986347,0.809912535,0.749690649,0.237624292,0.199981054,1
0.472254277,0.506988774,0.222853453,0.674601084,0.451630429,0.97231415,0.099610759,0.568547426,0.953572801,0.115976597,0.282209303,0.951961045,0.726735541,0
0.734780665,0.548592649,0.724287971,0.934707304,0.282634556,0.627348323,0.870965317,0.606515703,0.127432231,0.486051716,0.826798162,0.492277718,0.700702198,0
0.367354256,0.952372719,0.074920565,0.721631403,0.554844795,0.94229349,0.302472849,0.111526377,0.413784592,0.592464195,0.26778988,0.154989863,0.31580008,1
0.427188241,0.401164723,0.537939653,0.922289122,0.527397181,0.624656141,0.699385856,0.107630022,0.974569454,0.95758613,0.353861518,0.488767012,0.797084943,0
0.43318675,0.100024538,0.098468168,0.478060233,0.680383323,0.203598379,0.458634857,0.349345899,0.610011273,0.154848902,0.103602746,0.352548954,0.245722614,1
0.509787708,0.730485597,0.751052622,0.295969848,0.652398246,0.082232246,0.5899522,0.416360608,0.346264923,0.892922838,0.450602566,0.720135677,0.723114603,0
0.96336256,0.779391407,0.870791493,0.577252683,0.532449371,0.146675749,0.466704455,0.805242749,0.942333246,0.641764897,0.062135213,0.450177258,0.739178149,0
0.985457659,0.476786103,0.43744208,0.875344002,0.752339378,0.024027555,0.326407859,0.463558281,0.147078959,0.909588737,0.994266016,0.656256216,0.788652273,0
0.592561146,0.206436731,0.535757366,0.130470623,0.479303928,0.483488183,0.474533939,0.606410174,0.546202848,0.55319,0.256509378,0.679356762,0.315563981,1
0.633203907,0.059859683,0.306993714,0.725389013,0.500856471,0.329224161,0.549652138,0.626346089,0.793816747,0.615436543,0.73252555,0.769041474,0.627845898,0
0.450519184,0.680568455,0.533037307,0.531783895,0.317216536,0.396665814,0.95103781,0.66215251,0.347796285,0.144014652,0.429363361,0.341788581,0.434018708,0
0.574163096,0.29094071,0.786557372,0.941266352,0.554486506,0.473755384,0.381391986,0.502575913,0.073587003,0.050178914,0.100897825,0.090450815,0.087217036,1
0.370586345,0.049401512,0.326998913,0.271153891,0.440840939,0.787356818,0.689704295,0.192562821,0.544474485,0.725577289,0.915826321,0.403879918,0.530001701,0
0.883991131,0.238908583,0.381385736,0.86646329,0.770486125,0.112542184,0.214352363,0.437213723,0.154301532,0.170556846,0.708213157,0.788426284,0.52468616,0
0.80443674,0.636038604,0.046833304,0.713093533,0.466355357,0.534445478,0.883997248,0.181035456,0.430869246,0.923836206,0.019681263,0.316201851,0.619572207,0
0.936989968,0.188975961,0.731098992,0.295123345,0.486148631,0.627575564,0.434528514,0.483380555,0.6113552,0.314088666,0.009769314,0.820603917,0.28598056,1
0.25629849,0.352579426,0.013666836,0.92292423,0.432302926,0.316541584,0.410396217,0.967076383,0.733081103,0.900236702,0.032925936,0.722862817,0.43712944,0
0.67105217,0.876864703,0.032190576,0.181871031,0.524233109,0.135182236,0.794399705,0.511243732,0.975560038,0.525445449,0.276861279,0.051855236,0.507831631,0
0.917047937,0.868624135,0.075766195,0.924928852,0.675719973,0.167230714,0.841391277,0.015344516,0.057333621,0.562928427,0.1723152,0.724721067,0.537192137,0
0.43368548,0.257201957,0.997004967,0.124166784,0.501146421,0.57725121,0.545604275,0.381285961,0.334010143,0.047923031,0.912892266,0.497163693,0.368008035,1
0.898644628,0.526442625,0.451848919,0.063770776,0.816686992,0.105088826,0.344681475,0.187076357,0.8746602,0.302082587,0.565287736,0.813384308,0.43939563,0
0.197626535,0.109547885,0.702119844,0.139580337,0.490452906,0.757777348,0.281985935,0.49392136,0.873660193,0.972464267,0.700731768,0.959505452,0.266041599,1
0.24782956,0.997301123,0.449797329,0.779346656,0.562558841,0.549780467,0.482350538,0.30316793,0.833931337,0.611560757,0.179833361,0.816444626,0.60702112,0
0.924927249,0.880302947,0.431118886,0.813646864,0.740060453,0.48616392,0.358920038,0.002112386,0.897836991,0.186248873,0.949620273,0.81430864,0.832778539,0
0.964142322,0.830621715,0.486224869,0.040720521,0.389001364,0.942772077,0.383599578,0.486077253,0.860219102,0.643665836,0.942895387,0.988578899,0.576409506,0
0.110971724,0.892324155,0.989318548,0.716263178,0.588519114,0.886189922,0.101224242,0.276555553,0.885220901,0.010545013,0.668380982,0.460426873,0.35456512,1
0.979689418,0.302256015,0.4792275,0.588406576,0.584580224,0.833838809,0.331337161,0.109399811,0.242923793,0.31667181,0.422092442,0.799660242,0.552353861,0
0.057294888,0.785124421,0.924930987,0.653397554,0.630183682,0.611628732,0.106658378,0.431369656,0.386815015,0.802771089,0.825499847,0.745489665,0.738933459,0
0.830060982,0.434750062,0.192419103,0.466715036,0.181340557,0.890163221,0.698514531,0.794738849,0.537853634,0.107355853,0.335564111,0.182700646,0.256994203,1
0.720869513,0.844925173,0.663282122,0.254106544,0.327336916,0.654635259,0.83032003,0.496911071,0.751585811,0.907296148,0.97470417,0.099122054,0.868120996,0
0.298172247,0.591250202,0.934852986,0.920175111,0.353205816,0.418134558,0.736145828,0.756811034,0.184175894,0.028451291,0.4591382,0.21958603,0.33048469,1
1,0.271617417,0.311247136,0.409670882,0.550258735,0.397937521,0.366138359,0.605386076,0.489600752,0.390163054,0.891226019,0.000767369,0.253354544,1
0.52413174,0.1597918,0.845776614,0.432022192,0.247586506,0.869642842,0.902465924,0.428821288,0.201282464,0.885598193,0.148388294,0.859739749,0.406883271,0
0.013289162,0.104224,0.310676609,0.474305821,0.699016614,0.017385436,0.007253718,0.936464917,0.267783573,0.258718241,0.181044719,0.131830855,0.057910628,1
0.701243469,0.670590105,0.240360833,0.536770969,0.384946259,0.009637327,0.864537558,0.94990639,0.857435922,0.427269846,0.888477945,0.606035236,0.773239185,0
0.038262447,0.242078834,0.902364652,0.530146178,0.618852685,0.509969074,0.641351583,0.028950749,0.739681516,0.604117057,0.587873863,0.328455419,0.251307885,1
0.956396598,0.328456589,0.663117582,0.736568706,0.483068039,0.534776786,0.356165358,0.663224726,0.710913029,0.702392567,0.942550821,0.633901589,0.843812971,0
0.943401189,0.43428976,0.708943148,0.12010528,0.691667494,0.087594027,0.029852282,0.863766027,0.612934231,0.655710324,0.851576284,0.577964555,0.634290461,0
0.668666307,0.313829226,0.221616122,0.140825726,0.680626233,0.06859273,0.077284983,0.865672798,0.185479592,0.693565673,0.539553213,0.795523703,0.336515799,1
